candidate_key,candidate,state,office,status,current_active,proposed_active,reason
North Dakota|House ND-AL|Alex Balazs,Alex Balazs,North Dakota,House ND-AL,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
North Dakota|House ND-AL|Ferris Broxton,Ferris Broxton,North Dakota,House ND-AL,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
North Dakota|House ND-AL|Trygve Hammer,Trygve Hammer,North Dakota,House ND-AL,Dem-NPL Primary Candidate,,In,status indicates candidate is still active/in the field
North Dakota|House ND-AL|Helene Neville,Helene Neville,North Dakota,House ND-AL,Dem-NPL Primary Candidate,,In,status indicates candidate is still active/in the field
North Dakota|House ND-AL|Vern Thompson,Vern Thompson,North Dakota,House ND-AL,Dem-NPL Primary Candidate,,In,status indicates candidate is still active/in the field
North Dakota|House ND-AL|Mason Cysewski,Mason Cysewski,North Dakota,House ND-AL,Dem-NPL Primary Candidate,,In,status indicates candidate is still active/in the field
North Carolina|House NC-14|Tim Moore,Tim Moore,North Carolina,House NC-14,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-14|Hope Moffitt,Hope Moffitt,North Carolina,House NC-14,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-13|Brad Knott,Brad Knott,North Carolina,House NC-13,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-13|Paul Barringer,Paul Barringer,North Carolina,House NC-13,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-13|Steven Swinton,Steven Swinton,North Carolina,House NC-13,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-13|Anthony Aguilar,Anthony Aguilar,North Carolina,House NC-13,Candidate,,In,status indicates candidate is still active/in the field
North Carolina|House NC-12|Alma Adams,Alma Adams,North Carolina,House NC-12,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-12|Addul Ali,Addul Ali,North Carolina,House NC-12,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-10|Pat Harrigan,Pat Harrigan,North Carolina,House NC-10,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-10|Ashley Bell,Ashley Bell,North Carolina,House NC-10,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-09|Richard Hudson,Richard Hudson,North Carolina,House NC-09,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-09|Richard Ojeda,Richard Ojeda,North Carolina,House NC-09,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-08|Mark Harris,Mark Harris,North Carolina,House NC-08,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-08|Colby Watson,Colby Watson,North Carolina,House NC-08,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-07|David Rouzer,David Rouzer,North Carolina,House NC-07,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-07|Kim Hardy,Kim Hardy,North Carolina,House NC-07,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-07|Maad Abu-Ghazalah,Maad Abu-Ghazalah,North Carolina,House NC-07,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-06|Addison McDowell,Addison McDowell,North Carolina,House NC-06,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-06|Cyril Jefferson,Cyril Jefferson,North Carolina,House NC-06,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-06|Josh Hager,Josh Hager,North Carolina,House NC-06,Candidate,,In,status indicates candidate is still active/in the field
North Carolina|House NC-05|Virginia Foxx,Virginia Foxx,North Carolina,House NC-05,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-05|Chuck Hubbard,Chuck Hubbard,North Carolina,House NC-05,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-04|Valerie Foushee,Valerie Foushee,North Carolina,House NC-04,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-04|Mahesh Ganorkar,Mahesh Ganorkar,North Carolina,House NC-04,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-04|Guy Meilleur,Guy Meilleur,North Carolina,House NC-04,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-03|Greg Murphy,Greg Murphy,North Carolina,House NC-03,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-03|Raymond Smith,Raymond Smith,North Carolina,House NC-03,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-03|Daniel Cavender,Daniel Cavender,North Carolina,House NC-03,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-02|Deborah Ross,Deborah Ross,North Carolina,House NC-02,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-02|Gene Douglass,Gene Douglass,North Carolina,House NC-02,Nominee,,In,status indicates candidate is still active/in the field
North Carolina|House NC-02|Matt Laszacs,Matt Laszacs,North Carolina,House NC-02,Nominee,,In,status indicates candidate is still active/in the field
New York|House NY-26|Tim Kennedy,Tim Kennedy,New York,House NY-26,Incumbent,,In,status indicates candidate is still active/in the field
New York|House NY-25|Joseph Morelle,Joseph Morelle,New York,House NY-25,Incumbent,,In,status indicates candidate is still active/in the field
New York|House NY-25|Sherita Traywick,Sherita Traywick,New York,House NY-25,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-25|Robin Wilt,Robin Wilt,New York,House NY-25,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-25|Cassandra Lin Leach,Cassandra Lin Leach,New York,House NY-25,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-25|Virginia McIntyre,Virginia McIntyre,New York,House NY-25,Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-25|Daelin Walton,Daelin Walton,New York,House NY-25,Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-24|Claudia Tenney,Claudia Tenney,New York,House NY-24,Incumbent,,In,status indicates candidate is still active/in the field
New York|House NY-24|Alissa Ellman,Alissa Ellman,New York,House NY-24,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-24|Diana Kastenbaum,Diana Kastenbaum,New York,House NY-24,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-24|Ken Estes,Ken Estes,New York,House NY-24,Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-24|Tony Macula,Tony Macula,New York,House NY-24,Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-24|Todd Sloan,Todd Sloan,New York,House NY-24,Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-23|Nick Langworthy,Nick Langworthy,New York,House NY-23,Incumbent,,In,status indicates candidate is still active/in the field
New York|House NY-23|James King,James King,New York,House NY-23,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-23|Aaron Gies,Aaron Gies,New York,House NY-23,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-23|Kevin Stocker,Kevin Stocker,New York,House NY-23,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-23|Stephen Collins,Stephen Collins,New York,House NY-23,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-22|John Mannion,John Mannion,New York,House NY-22,Incumbent,,In,status indicates candidate is still active/in the field
New York|House NY-22|David Hollenbeck,David Hollenbeck,New York,House NY-22,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-21|Anthony Constantino,Anthony Constantino,New York,House NY-21,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-21|Robert Smullen,Robert Smullen,New York,House NY-21,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-21|Blake Gendebien,Blake Gendebien,New York,House NY-21,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-21|Dylan Hewitt,Dylan Hewitt,New York,House NY-21,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-21|Richard Grayson,Richard Grayson,New York,House NY-21,Communist Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-21|Christopher Schmidt,Christopher Schmidt,New York,House NY-21,Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-20|Paul Tonko,Paul Tonko,New York,House NY-20,Incumbent,,In,status indicates candidate is still active/in the field
New York|House NY-20|Ralph Ambrosio,Ralph Ambrosio,New York,House NY-20,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-18|Pat Ryan,Pat Ryan,New York,House NY-18,Incumbent,,In,status indicates candidate is still active/in the field
New York|House NY-18|Sharanjit Thind,Sharanjit Thind,New York,House NY-18,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-16|George Latimer,George Latimer,New York,House NY-16,Incumbent,,In,status indicates candidate is still active/in the field
New York|House NY-15|Ritchie Torres,Ritchie Torres,New York,House NY-15,Incumbent,,In,status indicates candidate is still active/in the field
New York|House NY-15|Michael Blake,Michael Blake,New York,House NY-15,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-14|Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez,New York,House NY-14,Incumbent,,In,status indicates candidate is still active/in the field
New York|House NY-14|Marty Dolan,Marty Dolan,New York,House NY-14,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-14|Diamant Hysenaj,Diamant Hysenaj,New York,House NY-14,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-14|Ariel Rivera-Diaz,Ariel Rivera-Diaz,New York,House NY-14,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-14|Aurelio Arcabascio,Aurelio Arcabascio,New York,House NY-14,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-14|Tina Forte,Tina Forte,New York,House NY-14,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-13|Adriano Espaillat,Adriano Espaillat,New York,House NY-13,Incumbent,,In,status indicates candidate is still active/in the field
New York|House NY-13|Darializa Avila Chevalier,Darializa Avila Chevalier,New York,House NY-13,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-13|Oscar Romero,Oscar Romero,New York,House NY-13,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-12|Micah Bergdale,Micah Bergdale,New York,House NY-12,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-12|Alex Bores,Alex Bores,New York,House NY-12,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-12|George Conway,George Conway,New York,House NY-12,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-12|Laura Dunn,Laura Dunn,New York,House NY-12,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-12|Micah Lasher,Micah Lasher,New York,House NY-12,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-12|Jack Schlossberg,Jack Schlossberg,New York,House NY-12,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-11|Nicole Malliotakis,Nicole Malliotakis,New York,House NY-11,Incumbent,,In,status indicates candidate is still active/in the field
New York|House NY-10|Dan Goldman,Dan Goldman,New York,House NY-10,Incumbent,,In,status indicates candidate is still active/in the field
New York|House NY-10|Evan Hutchison,Evan Hutchison,New York,House NY-10,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-10|Nickie Kane,Nickie Kane,New York,House NY-10,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-09|Yvette Clarke,Yvette Clarke,New York,House NY-09,Incumbent,,In,status indicates candidate is still active/in the field
New York|House NY-09|Michael Goldfarb,Michael Goldfarb,New York,House NY-09,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-09|Joshua Bristol,Joshua Bristol,New York,House NY-09,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-09|Joshua Kaitan Lucas,Joshua Kaitan Lucas,New York,House NY-09,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-09|Joel Anabilah-Azumah,Joel Anabilah-Azumah,New York,House NY-09,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
New York|House NY-09|Jean Depalis,Jean Depalis,New York,House NY-09,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
